espn_id,year,league,division,conference
13,2019,ncaawbb,NCAA Division I,Big West Conference
27,2019,ncaawbb,NCAA Division I,Big West Conference
62,2019,ncaawbb,NCAA Division I,Big West Conference
299,2019,ncaawbb,NCAA Division I,Big West Conference
300,2019,ncaawbb,NCAA Division I,Big West Conference
302,2019,ncaawbb,NCAA Division I,Big West Conference
2239,2019,ncaawbb,NCAA Division I,Big West Conference
2463,2019,ncaawbb,NCAA Division I,Big West Conference
2540,2019,ncaawbb,NCAA Division I,Big West Conference
48,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
111,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
119,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
232,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
256,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
350,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
2182,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
2210,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
2275,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
2729,2019,ncaawbb,NCAA Division I,Coastal Athletic Association
5,2019,ncaawbb,NCAA Division I,Conference USA
98,2019,ncaawbb,NCAA Division I,Conference USA
242,2019,ncaawbb,NCAA Division I,Conference USA
249,2019,ncaawbb,NCAA Division I,Conference USA
276,2019,ncaawbb,NCAA Division I,Conference USA
295,2019,ncaawbb,NCAA Division I,Conference USA
2226,2019,ncaawbb,NCAA Division I,Conference USA
2229,2019,ncaawbb,NCAA Division I,Conference USA
2348,2019,ncaawbb,NCAA Division I,Conference USA
2393,2019,ncaawbb,NCAA Division I,Conference USA
2429,2019,ncaawbb,NCAA Division I,Conference USA
2572,2019,ncaawbb,NCAA Division I,Conference USA
2636,2019,ncaawbb,NCAA Division I,Conference USA
2638,2019,ncaawbb,NCAA Division I,Conference USA
82,2019,ncaawbb,NCAA Division I,Horizon League
85,2019,ncaawbb,NCAA Division I,Horizon League
94,2019,ncaawbb,NCAA Division I,Horizon League
270,2019,ncaawbb,NCAA Division I,Horizon League
325,2019,ncaawbb,NCAA Division I,Horizon League
2174,2019,ncaawbb,NCAA Division I,Horizon League
2473,2019,ncaawbb,NCAA Division I,Horizon League
2739,2019,ncaawbb,NCAA Division I,Horizon League
2750,2019,ncaawbb,NCAA Division I,Horizon League
2754,2019,ncaawbb,NCAA Division I,Horizon League
43,2019,ncaawbb,NCAA Division I,Ivy League
108,2019,ncaawbb,NCAA Division I,Ivy League
159,2019,ncaawbb,NCAA Division I,Ivy League
163,2019,ncaawbb,NCAA Division I,Ivy League
171,2019,ncaawbb,NCAA Division I,Ivy League
172,2019,ncaawbb,NCAA Division I,Ivy League
219,2019,ncaawbb,NCAA Division I,Ivy League
225,2019,ncaawbb,NCAA Division I,Ivy League
314,2019,ncaawbb,NCAA Division I,Metro Conference
315,2019,ncaawbb,NCAA Division I,Metro Conference
2099,2019,ncaawbb,NCAA Division I,Metro Conference
2217,2019,ncaawbb,NCAA Division I,Metro Conference
2363,2019,ncaawbb,NCAA Division I,Metro Conference
2368,2019,ncaawbb,NCAA Division I,Metro Conference
2405,2019,ncaawbb,NCAA Division I,Metro Conference
2514,2019,ncaawbb,NCAA Division I,Metro Conference
2520,2019,ncaawbb,NCAA Division I,Metro Conference
2561,2019,ncaawbb,NCAA Division I,Metro Conference
2612,2019,ncaawbb,NCAA Division I,Metro Conference
189,2019,ncaawbb,NCAA Division I,Mid-American Conference
193,2019,ncaawbb,NCAA Division I,Mid-American Conference
195,2019,ncaawbb,NCAA Division I,Mid-American Conference
2006,2019,ncaawbb,NCAA Division I,Mid-American Conference
2050,2019,ncaawbb,NCAA Division I,Mid-American Conference
2084,2019,ncaawbb,NCAA Division I,Mid-American Conference
2117,2019,ncaawbb,NCAA Division I,Mid-American Conference
2199,2019,ncaawbb,NCAA Division I,Mid-American Conference
2309,2019,ncaawbb,NCAA Division I,Mid-American Conference
2459,2019,ncaawbb,NCAA Division I,Mid-American Conference
2649,2019,ncaawbb,NCAA Division I,Mid-American Conference
2711,2019,ncaawbb,NCAA Division I,Mid-American Conference
47,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
50,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2065,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2154,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2169,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2379,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2415,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2428,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2448,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2450,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2542,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
2569,2019,ncaawbb,NCAA Division I,Mid-Eastern Athletic Conference
71,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
79,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
282,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
339,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
2181,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
2287,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
2350,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
2460,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
2623,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
2674,2019,ncaawbb,NCAA Division I,Missouri Valley Conference
21,2019,ncaawbb,NCAA Division I,Mountain West Conference
23,2019,ncaawbb,NCAA Division I,Mountain West Conference
36,2019,ncaawbb,NCAA Division I,Mountain West Conference
68,2019,ncaawbb,NCAA Division I,Mountain West Conference
167,2019,ncaawbb,NCAA Division I,Mountain West Conference
278,2019,ncaawbb,NCAA Division I,Mountain West Conference
328,2019,ncaawbb,NCAA Division I,Mountain West Conference
2005,2019,ncaawbb,NCAA Division I,Mountain West Conference
2439,2019,ncaawbb,NCAA Division I,Mountain West Conference
2440,2019,ncaawbb,NCAA Division I,Mountain West Conference
2751,2019,ncaawbb,NCAA Division I,Mountain West Conference
116,2019,ncaawbb,NCAA Division I,Northeast Conference
161,2019,ncaawbb,NCAA Division I,Northeast Conference
2115,2019,ncaawbb,NCAA Division I,Northeast Conference
2341,2019,ncaawbb,NCAA Division I,Northeast Conference
2523,2019,ncaawbb,NCAA Division I,Northeast Conference
2529,2019,ncaawbb,NCAA Division I,Northeast Conference
2597,2019,ncaawbb,NCAA Division I,Northeast Conference
2598,2019,ncaawbb,NCAA Division I,Northeast Conference
2681,2019,ncaawbb,NCAA Division I,Northeast Conference
2803,2019,ncaawbb,NCAA Division I,Northeast Conference
55,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
93,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2046,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2057,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2197,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2198,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2413,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2546,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2565,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2630,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2634,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
2635,2019,ncaawbb,NCAA Division I,Ohio Valley Conference
9,2019,ncaawbb,NCAA Division I,Pac-12 Conference
12,2019,ncaawbb,NCAA Division I,Pac-12 Conference
24,2019,ncaawbb,NCAA Division I,Pac-12 Conference
25,2019,ncaawbb,NCAA Division I,Pac-12 Conference
26,2019,ncaawbb,NCAA Division I,Pac-12 Conference
30,2019,ncaawbb,NCAA Division I,Pac-12 Conference
38,2019,ncaawbb,NCAA Division I,Pac-12 Conference
204,2019,ncaawbb,NCAA Division I,Pac-12 Conference
254,2019,ncaawbb,NCAA Division I,Pac-12 Conference
264,2019,ncaawbb,NCAA Division I,Pac-12 Conference
265,2019,ncaawbb,NCAA Division I,Pac-12 Conference
2483,2019,ncaawbb,NCAA Division I,Pac-12 Conference
44,2019,ncaawbb,NCAA Division I,Patriot League
104,2019,ncaawbb,NCAA Division I,Patriot League
107,2019,ncaawbb,NCAA Division I,Patriot League
322,2019,ncaawbb,NCAA Division I,Patriot League
349,2019,ncaawbb,NCAA Division I,Patriot League
2083,2019,ncaawbb,NCAA Division I,Patriot League
2142,2019,ncaawbb,NCAA Division I,Patriot League
2329,2019,ncaawbb,NCAA Division I,Patriot League
2352,2019,ncaawbb,NCAA Division I,Patriot League
2426,2019,ncaawbb,NCAA Division I,Patriot League
2,2019,ncaawbb,NCAA Division I,Southeastern Conference
8,2019,ncaawbb,NCAA Division I,Southeastern Conference
57,2019,ncaawbb,NCAA Division I,Southeastern Conference
61,2019,ncaawbb,NCAA Division I,Southeastern Conference
96,2019,ncaawbb,NCAA Division I,Southeastern Conference
99,2019,ncaawbb,NCAA Division I,Southeastern Conference
142,2019,ncaawbb,NCAA Division I,Southeastern Conference
145,2019,ncaawbb,NCAA Division I,Southeastern Conference
238,2019,ncaawbb,NCAA Division I,Southeastern Conference
245,2019,ncaawbb,NCAA Division I,Southeastern Conference
333,2019,ncaawbb,NCAA Division I,Southeastern Conference
344,2019,ncaawbb,NCAA Division I,Southeastern Conference
2579,2019,ncaawbb,NCAA Division I,Southeastern Conference
2633,2019,ncaawbb,NCAA Division I,Southeastern Conference
231,2019,ncaawbb,NCAA Division I,Southern Conference
236,2019,ncaawbb,NCAA Division I,Southern Conference
2193,2019,ncaawbb,NCAA Division I,Southern Conference
2382,2019,ncaawbb,NCAA Division I,Southern Conference
2430,2019,ncaawbb,NCAA Division I,Southern Conference
2535,2019,ncaawbb,NCAA Division I,Southern Conference
2717,2019,ncaawbb,NCAA Division I,Southern Conference
2747,2019,ncaawbb,NCAA Division I,Southern Conference
357,2019,ncaawbb,NCAA Division I,Southland Conference
2000,2019,ncaawbb,NCAA Division I,Southland Conference
2110,2019,ncaawbb,NCAA Division I,Southland Conference
2277,2019,ncaawbb,NCAA Division I,Southland Conference
2320,2019,ncaawbb,NCAA Division I,Southland Conference
2377,2019,ncaawbb,NCAA Division I,Southland Conference
2443,2019,ncaawbb,NCAA Division I,Southland Conference
2447,2019,ncaawbb,NCAA Division I,Southland Conference
2466,2019,ncaawbb,NCAA Division I,Southland Conference
2534,2019,ncaawbb,NCAA Division I,Southland Conference
2545,2019,ncaawbb,NCAA Division I,Southland Conference
2617,2019,ncaawbb,NCAA Division I,Southland Conference
2916,2019,ncaawbb,NCAA Division I,Southland Conference
2010,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2011,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2016,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2029,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2296,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2400,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2504,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2582,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2640,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
2755,2019,ncaawbb,NCAA Division I,Southwestern Athletic Conference
155,2019,ncaawbb,NCAA Division I,Summit League
198,2019,ncaawbb,NCAA Division I,Summit League
233,2019,ncaawbb,NCAA Division I,Summit League
2172,2019,ncaawbb,NCAA Division I,Summit League
2437,2019,ncaawbb,NCAA Division I,Summit League
2449,2019,ncaawbb,NCAA Division I,Summit League
2571,2019,ncaawbb,NCAA Division I,Summit League
2710,2019,ncaawbb,NCAA Division I,Summit League
2870,2019,ncaawbb,NCAA Division I,Summit League
6,2019,ncaawbb,NCAA Division I,Sun Belt Conference
250,2019,ncaawbb,NCAA Division I,Sun Belt Conference
290,2019,ncaawbb,NCAA Division I,Sun Belt Conference
309,2019,ncaawbb,NCAA Division I,Sun Belt Conference
324,2019,ncaawbb,NCAA Division I,Sun Belt Conference
326,2019,ncaawbb,NCAA Division I,Sun Belt Conference
2026,2019,ncaawbb,NCAA Division I,Sun Belt Conference
2031,2019,ncaawbb,NCAA Division I,Sun Belt Conference
2032,2019,ncaawbb,NCAA Division I,Sun Belt Conference
2247,2019,ncaawbb,NCAA Division I,Sun Belt Conference
2433,2019,ncaawbb,NCAA Division I,Sun Belt Conference
2653,2019,ncaawbb,NCAA Division I,Sun Belt Conference
140,2019,ncaawbb,NCAA Division I,United Athletic Conference
166,2019,ncaawbb,NCAA Division I,United Athletic Conference
292,2019,ncaawbb,NCAA Division I,United Athletic Conference
2130,2019,ncaawbb,NCAA Division I,United Athletic Conference
2253,2019,ncaawbb,NCAA Division I,United Athletic Conference
2547,2019,ncaawbb,NCAA Division I,United Athletic Conference
2856,2019,ncaawbb,NCAA Division I,United Athletic Conference
2934,2019,ncaawbb,NCAA Division I,United Athletic Conference
3084,2019,ncaawbb,NCAA Division I,United Athletic Conference
252,2019,ncaawbb,NCAA Division I,West Coast Conference
279,2019,ncaawbb,NCAA Division I,West Coast Conference
301,2019,ncaawbb,NCAA Division I,West Coast Conference
2250,2019,ncaawbb,NCAA Division I,West Coast Conference
2351,2019,ncaawbb,NCAA Division I,West Coast Conference
2492,2019,ncaawbb,NCAA Division I,West Coast Conference
2501,2019,ncaawbb,NCAA Division I,West Coast Conference
2539,2019,ncaawbb,NCAA Division I,West Coast Conference
2541,2019,ncaawbb,NCAA Division I,West Coast Conference
2608,2019,ncaawbb,NCAA Division I,West Coast Conference
42,2020,ncaawbb,NCAA Division I,America East Conference
160,2020,ncaawbb,NCAA Division I,America East Conference
261,2020,ncaawbb,NCAA Division I,America East Conference
311,2020,ncaawbb,NCAA Division I,America East Conference
399,2020,ncaawbb,NCAA Division I,America East Conference
2066,2020,ncaawbb,NCAA Division I,America East Conference
2349,2020,ncaawbb,NCAA Division I,America East Conference
2378,2020,ncaawbb,NCAA Division I,America East Conference
2619,2020,ncaawbb,NCAA Division I,America East Conference
41,2020,ncaawbb,NCAA Division I,American Conference
58,2020,ncaawbb,NCAA Division I,American Conference
151,2020,ncaawbb,NCAA Division I,American Conference
202,2020,ncaawbb,NCAA Division I,American Conference
218,2020,ncaawbb,NCAA Division I,American Conference
235,2020,ncaawbb,NCAA Division I,American Conference
248,2020,ncaawbb,NCAA Division I,American Conference
2116,2020,ncaawbb,NCAA Division I,American Conference
2132,2020,ncaawbb,NCAA Division I,American Conference
2567,2020,ncaawbb,NCAA Division I,American Conference
2655,2020,ncaawbb,NCAA Division I,American Conference
2724,2020,ncaawbb,NCAA Division I,American Conference
45,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
113,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
139,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
179,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
227,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
257,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2166,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2168,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2184,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2230,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2244,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2325,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2603,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
2670,2020,ncaawbb,NCAA Division I,Atlantic 10 Conference
52,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
59,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
87,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
97,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
103,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
150,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
152,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
153,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
154,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
183,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
221,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
228,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
258,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
259,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
2390,2020,ncaawbb,NCAA Division I,Atlantic Coast Conference
56,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
288,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
294,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
338,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
526,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
2335,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
2453,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
2454,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
2885,2020,ncaawbb,NCAA Division I,Atlantic Sun Conference
66,2020,ncaawbb,NCAA Division I,Big 12 Conference
197,2020,ncaawbb,NCAA Division I,Big 12 Conference
201,2020,ncaawbb,NCAA Division I,Big 12 Conference
239,2020,ncaawbb,NCAA Division I,Big 12 Conference
251,2020,ncaawbb,NCAA Division I,Big 12 Conference
277,2020,ncaawbb,NCAA Division I,Big 12 Conference
2305,2020,ncaawbb,NCAA Division I,Big 12 Conference
2306,2020,ncaawbb,NCAA Division I,Big 12 Conference
2628,2020,ncaawbb,NCAA Division I,Big 12 Conference
2641,2020,ncaawbb,NCAA Division I,Big 12 Conference
46,2020,ncaawbb,NCAA Division I,Big East Conference
156,2020,ncaawbb,NCAA Division I,Big East Conference
222,2020,ncaawbb,NCAA Division I,Big East Conference
269,2020,ncaawbb,NCAA Division I,Big East Conference
305,2020,ncaawbb,NCAA Division I,Big East Conference
2086,2020,ncaawbb,NCAA Division I,Big East Conference
2507,2020,ncaawbb,NCAA Division I,Big East Conference
2550,2020,ncaawbb,NCAA Division I,Big East Conference
2599,2020,ncaawbb,NCAA Division I,Big East Conference
2752,2020,ncaawbb,NCAA Division I,Big East Conference
16,2020,ncaawbb,NCAA Division I,Big Sky Conference
70,2020,ncaawbb,NCAA Division I,Big Sky Conference
147,2020,ncaawbb,NCAA Division I,Big Sky Conference
149,2020,ncaawbb,NCAA Division I,Big Sky Conference
253,2020,ncaawbb,NCAA Division I,Big Sky Conference
304,2020,ncaawbb,NCAA Division I,Big Sky Conference
331,2020,ncaawbb,NCAA Division I,Big Sky Conference
2458,2020,ncaawbb,NCAA Division I,Big Sky Conference
2464,2020,ncaawbb,NCAA Division I,Big Sky Conference
2502,2020,ncaawbb,NCAA Division I,Big Sky Conference
2692,2020,ncaawbb,NCAA Division I,Big Sky Conference
2097,2020,ncaawbb,NCAA Division I,Big South Conference
2127,2020,ncaawbb,NCAA Division I,Big South Conference
2241,2020,ncaawbb,NCAA Division I,Big South Conference
2261,2020,ncaawbb,NCAA Division I,Big South Conference
2272,2020,ncaawbb,NCAA Division I,Big South Conference
2344,2020,ncaawbb,NCAA Division I,Big South Conference
2427,2020,ncaawbb,NCAA Division I,Big South Conference
2506,2020,ncaawbb,NCAA Division I,Big South Conference
2515,2020,ncaawbb,NCAA Division I,Big South Conference
2737,2020,ncaawbb,NCAA Division I,Big South Conference
2908,2020,ncaawbb,NCAA Division I,Big South Conference
77,2020,ncaawbb,NCAA Division I,Big Ten Conference
84,2020,ncaawbb,NCAA Division I,Big Ten Conference
120,2020,ncaawbb,NCAA Division I,Big Ten Conference
127,2020,ncaawbb,NCAA Division I,Big Ten Conference
130,2020,ncaawbb,NCAA Division I,Big Ten Conference
135,2020,ncaawbb,NCAA Division I,Big Ten Conference
